year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,6,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",644,148,29.72,5.3,26.23,0.76,85.98,14,3,12689,2857,373,1765,78,7616
2026,6,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",60,19,6.85,2.39,0.69,0,9.08,0,1,1556,568,289,59,0,640
2026,6,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",172,55,8.07,0,33.52,0,13.4,6,0,3971,661,0,2470,0,840
2026,6,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",90,17,7.41,0,0.39,0,9.2,3,0,1398,483,0,52,0,863
2026,6,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",236,84,32.93,5.37,16.36,0,29.35,2,1,5597,2082,491,804,0,2220
2026,6,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1835,343,84.88,10.04,41.34,0,206.74,26,2,31235,11057,819,2859,0,16500
2026,6,9E,Endeavor Air Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",10,3,0.52,0,1.48,0,1,0,0,218,74,0,94,0,50
2026,6,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",116,24,12.17,1.58,2,0,8.25,1,0,1834,742,111,154,0,827
2026,6,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",131,37,18.55,1,11.98,0,5.47,6,0,4670,2534,24,1695,0,417
2026,6,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",77,23,6.84,2.87,3.19,0,10.1,1,0,2080,629,184,118,0,1149
2026,6,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",92,13,3.74,1.06,2.32,0,5.88,1,0,965,196,98,106,0,565
2026,6,9E,Endeavor Air Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",90,21,4.16,1.14,10.79,0,4.92,0,0,1045,215,33,402,0,395
2026,6,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",22,7,3.08,0,0.53,0,3.39,0,0,353,124,0,27,0,202
2026,6,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",112,27,11.94,0,5.08,0,9.97,3,0,2528,1063,0,756,0,709
2026,6,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",172,41,19.02,0,9.61,0,12.37,10,0,2505,973,0,367,0,1165
2026,6,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",157,40,17.41,0,6.05,0,16.54,12,0,2778,1251,0,450,0,1077
2026,6,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",60,18,9.87,0.74,1.26,0,6.13,1,0,920,456,36,64,0,364
2026,6,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",157,32,14.31,1,8.27,0,8.42,3,2,2560,1239,47,522,0,752
2026,6,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",145,39,16.19,1.87,8.02,0,12.92,6,2,2868,989,149,417,0,1313
2026,6,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",30,12,0.74,0,3.85,0,7.41,1,0,1092,54,0,162,0,876
2026,6,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",84,15,6.83,0,3.36,0,4.81,7,0,802,406,0,110,0,286
2026,6,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",263,62,28.2,2.53,10.26,0,21,8,0,5376,2762,117,613,0,1884
2026,6,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60,14,3.63,2.78,1.05,0,6.54,6,0,2732,804,1428,30,0,470
2026,6,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",63,15,7.77,0.83,4.21,0,2.19,0,0,935,442,189,186,0,118
2026,6,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",112,33,11.63,1.54,9.62,0,10.22,3,0,1670,606,52,530,0,482
2026,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1800,433,74.67,8.93,175.26,0,174.15,82,5,38730,9192,1397,14009,0,14132
2026,6,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",35,4,2,0,0,0,2,0,0,295,196,0,0,0,99
2026,6,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",63,11,4.58,0,2.3,0,4.11,3,0,911,222,0,183,0,506
2026,6,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",116,16,4.94,0.1,5.74,0,5.22,0,0,1120,237,7,406,0,470
2026,6,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2839,653,137.9,21.7,226.99,0,266.41,184,10,56980,15890,1526,19336,0,20228
2026,6,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",34,12,0.51,1,3.23,0,7.26,4,1,773,30,38,142,0,563
2026,6,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",6,1,0,0,0,0,1,0,0,15,0,0,0,0,15
2026,6,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",92,21,9.03,0,5.64,0,6.33,2,0,1382,692,0,163,0,527
2026,6,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",7,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2026,6,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",73,18,10.37,0.7,1.34,0,5.59,1,0,933,596,37,54,0,246
2026,6,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",180,59,28.3,1.04,12.28,0,17.38,1,2,4809,2437,67,514,0,1791
2026,6,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",43,7,3.88,0,3.12,0,0,0,0,287,226,0,61,0,0
2026,6,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",146,32,17.17,1.89,3.87,0,9.06,1,0,2700,1352,90,149,0,1109
2026,6,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",57,18,3.38,1,5.53,0,8.09,0,0,1484,427,35,380,0,642
2026,6,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad Cities International",90,20,4.22,1.96,7.64,0,6.18,0,0,1384,170,230,398,0,586
2026,6,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",90,24,11.9,2.5,3.29,0,6.31,0,1,1265,539,179,159,0,388
2026,6,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",74,10,7.99,0,0.05,0,1.96,0,1,526,432,0,9,0,85
2026,6,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",113,24,9.52,0.84,6.1,0,7.54,2,0,1904,637,187,321,0,759
2026,6,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1064,298,52.92,9.36,47.37,1,187.35,7,7,27159,6733,1027,2223,43,17133
2026,6,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",24,4,0.13,0.03,0.75,0,3.09,0,0,396,9,7,82,0,298
2026,6,9E,Endeavor Air Inc.,OKC,"Oklahoma City, OK: Okc Will Rogers International",59,16,6.33,0.56,5.02,0,4.09,1,0,776,288,10,191,0,287
2026,6,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",84,20,4.03,0.01,7.16,0,8.8,5,0,1399,434,1,441,0,523
2026,6,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",96,20,7.38,0.45,7.37,0,4.8,5,0,1351,444,26,374,0,507
2026,6,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",230,63,20.68,0,15.66,0,26.67,18,0,4436,1783,0,625,0,2028
2026,6,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",26,7,1,0,2.81,0,3.19,1,0,460,15,0,127,0,318
2026,6,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",123,40,12.35,0,6.6,0,21.04,2,0,3170,1194,0,339,0,1637
2026,6,9E,Endeavor Air Inc.,PNS,"Pensacola, FL: Pensacola International",30,4,3.34,0,0.66,0,0,0,0,159,121,0,38,0,0
2026,6,9E,Endeavor Air Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",16,2,1.71,0,0.29,0,0,0,0,60,50,0,10,0,0
2026,6,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",109,15,3.18,0,4.24,0,7.58,5,0,1191,233,0,606,0,352
2026,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",673,182,31.34,2.46,32,0,116.2,22,0,16902,3070,121,1830,0,11881
2026,6,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",236,56,19.13,1.07,10.61,0,25.2,9,0,4169,1660,196,628,0,1685
2026,6,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",114,21,8.91,1,3.98,0,7.11,4,1,1272,375,33,145,0,719
2026,6,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",242,49,20.56,0.18,9.34,0.74,18.18,12,0,3444,1151,15,664,43,1571
2026,6,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",49,22,12.25,1,0.68,0,8.07,0,0,2568,1814,28,62,0,664
2026,6,9E,Endeavor Air Inc.,RSW,"Fort Myers, FL: Southwest Florida International",7,1,1,0,0,0,0,0,0,189,189,0,0,0,0
2026,6,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",163,47,11.4,0,20.92,0,14.68,10,1,2731,749,0,942,0,1040
2026,6,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",145,58,22.81,1.11,14.65,0,19.43,3,1,4033,1466,33,791,0,1743
2026,6,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",53,11,4.36,0,4.48,0,2.16,0,0,298,142,0,105,0,51
2026,6,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",27,1,0.76,0,0.24,0,0,0,0,25,19,0,6,0,0
2026,6,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",147,41,14.88,0,11.46,0,14.66,7,0,2591,1005,0,545,0,1041
2026,6,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",159,36,6.07,0,6.32,0,23.61,9,1,2003,312,0,378,0,1313
2026,6,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",88,8,3.47,0.19,0.05,0,4.29,5,0,482,96,59,14,0,313
2026,6,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",33,11,3.75,0.01,4.32,0,2.92,2,0,875,390,1,337,0,147
2026,6,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",42,15,5.17,0,5,0,4.83,0,1,841,324,0,158,0,359
2026,6,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",345,80,32.6,2.29,15.22,0,29.89,5,0,6241,2615,167,1035,0,2424
2026,6,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",90,24,9.46,0.63,3.42,1,9.5,1,0,1178,413,57,232,16,460
2026,6,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",8,1,0.34,0,0.66,0,0,0,0,70,24,0,46,0,0
2026,6,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",193,39,17.76,1,13.23,0,7.02,3,0,2466,952,106,621,0,787
2026,6,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",267,97,37.9,4.6,10.35,0,44.15,10,0,6940,2295,590,382,0,3673
2026,6,AA,American Airlines Network,ALB,"Albany, NY: Albany International",146,46,14.68,2,5.93,0,23.39,3,0,3970,1080,196,322,0,2372
2026,6,AA,American Airlines Network,AMA,"Amarillo, TX: Rick Husband Amarillo International",31,21,10.62,2.28,1.65,0,6.45,3,0,2136,1114,207,91,0,724
2026,6,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",120,53,22.06,3.97,14.88,0,12.09,0,2,4494,1148,560,598,0,2188
2026,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",616,218,74.81,9.71,30.46,0,103.01,19,0,17204,5582,1339,2173,0,8110
2026,6,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",951,344,112.25,11.59,55.83,1.38,162.95,28,2,33586,11196,2817,3306,230,16037
2026,6,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",60,28,11.64,0.75,2.69,0,12.92,1,2,3195,1209,165,261,0,1560
2026,6,AA,American Airlines Network,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",26,6,1.38,0,0,0,4.62,1,0,360,47,0,0,0,313
2026,6,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",295,95,37.75,5.59,8.78,0,42.88,8,2,7120,2678,625,593,0,3224
2026,6,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",102,28,7.86,0.05,2.13,0,17.97,3,0,2482,934,8,45,0,1495
2026,6,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",94,18,6.81,0,1.82,0,9.37,2,0,746,305,0,86,0,355
2026,6,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",79,26,11.93,1.79,1.59,0,10.7,3,0,2689,1624,193,42,0,830
2026,6,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",851,302,84.39,12.87,56.24,0.03,148.47,25,3,22952,6926,1605,2846,3,11572
2026,6,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",120,54,18.38,2.23,11.38,0,22.02,5,0,3519,1117,127,524,0,1751
2026,6,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1596,455,119.17,21.32,110.99,0,203.51,38,1,39198,10611,2649,6537,0,19401
2026,6,AA,American Airlines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",19,2,1.52,0,0,0,0.48,0,0,47,32,0,0,0,15
2026,6,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",209,78,18.31,4.54,7.63,0,47.52,5,0,6185,1102,365,320,0,4398
2026,6,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",60,23,10.26,1.22,1.83,0,9.69,3,0,1418,632,161,75,0,550
2026,6,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",284,89,25.64,2.62,14.4,0.41,45.93,6,1,7991,2197,199,837,14,4744
2026,6,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",171,50,14.85,1.79,16.23,0,17.13,4,0,3534,732,462,838,0,1502
2026,6,AA,American Airlines Network,CHA,"Chattanooga, TN: Lovell Field",51,27,7.77,0.99,0.54,0,17.7,4,0,2602,428,208,76,0,1890
2026,6,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",403,136,32.98,4.39,22.75,0,75.88,10,0,10259,2675,432,1179,0,5973
2026,6,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",91,29,9.13,2.01,2.72,0,15.14,2,1,2256,507,258,150,0,1341
2026,6,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",410,143,43.62,10.01,17.12,0,72.25,9,2,11118,3252,929,1257,0,5680
2026,6,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9388,1813,529.08,94.26,251.12,3.11,935.43,120,33,183753,69386,9723,15431,250,88963
2026,6,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",377,105,34.82,4.52,12.43,0,53.23,10,0,7370,2116,584,777,0,3893
2026,6,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",91,45,16.09,3.63,2.71,0,22.57,5,0,3393,1404,312,157,0,1520
2026,6,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",287,104,30.63,6.13,9.69,0,57.55,8,2,8077,2216,879,453,0,4529
2026,6,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2084,542,121.94,33.7,167.96,0.53,217.87,47,17,46791,10210,3272,12088,9,21212
2026,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",805,308,97.66,12.75,74.89,1,121.7,21,6,21089,6361,1425,3515,56,9732
2026,6,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14400,4171,1047.08,242.81,868.17,4.15,2008.8,722,232,468328,139161,42844,64498,267,221558
2026,6,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",211,87,37.67,2.73,8.77,0,37.83,8,0,7648,2602,310,378,0,4358
2026,6,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",392,140,47.43,10.4,19.91,0,62.26,6,1,9736,3393,1516,733,0,4094
2026,6,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",30,14,3.16,0,2.01,0,8.83,2,0,1249,145,0,159,0,945
2026,6,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",73,31,8.96,1.57,3.63,0,16.84,1,0,2118,499,149,175,0,1295
2026,6,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",135,49,15.99,3.61,2.81,0,26.59,5,1,4013,1188,264,68,0,2493
2026,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",607,210,48.6,10.04,60.62,1.11,89.62,12,2,17632,3053,1334,5442,71,7732
2026,6,AA,American Airlines Network,EYW,"Key West, FL: Key West International",117,35,10.76,0.96,5.69,0.22,17.37,1,2,3208,762,65,544,13,1824
2026,6,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",200,89,35.3,5.26,6.88,0,41.55,6,0,7116,2703,482,666,0,3265
2026,6,AA,American Airlines Network,FCA,"Kalispell, MT: Glacier Park International",125,42,12.98,1.5,12.48,0,15.05,0,0,2204,590,97,445,0,1072
2026,6,AA,American Airlines Network,FLG,"Flagstaff, AZ: Flagstaff Pulliam",30,10,2.89,0.09,2,0,5.03,4,0,506,112,10,56,0,328
2026,6,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",674,205,66.48,7.11,38.11,0,93.3,17,0,15490,4783,1201,1867,0,7639
2026,6,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60,31,12.63,3.25,2.75,0,12.37,5,0,3650,1297,514,213,0,1626
2026,6,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",147,41,11.58,0.48,5.98,0,22.96,2,0,2860,602,93,265,0,1900
2026,6,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",217,83,37.38,2.87,6.42,0,36.33,10,0,6486,2586,359,272,0,3269
2026,6,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145,62,16.7,1.79,3.81,0,39.71,7,0,4528,1232,146,199,0,2951
2026,6,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",60,21,5.14,3.7,1.97,0,10.18,4,0,1684,269,490,108,0,817
2026,6,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",13,3,0.11,0.06,0.01,0,2.82,1,0,332,24,2,2,0,304
2026,6,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",240,63,24.29,2,18.59,0,18.12,0,1,4538,2577,163,683,0,1115
2026,6,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60,27,8.15,0.64,0.24,0,17.98,3,0,3276,815,101,14,0,2346
2026,6,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",180,62,18.1,4.38,12.04,0,27.48,4,0,5307,2000,327,848,0,2132
2026,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",755,286,81.24,15.99,73.75,0.58,114.44,20,2,24694,6935,2089,3916,11,11743
2026,6,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,14,5.36,0.82,0.42,0,7.41,2,1,1950,559,43,30,0,1318
2026,6,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",189,61,23.35,4.31,3.66,0,29.69,5,0,4896,1113,1006,146,0,2631
2026,6,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",627,190,51.3,7.92,27.16,1,102.62,16,3,17478,4106,1449,1274,46,10603
2026,6,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",201,69,27.55,5.29,17.71,0,18.45,4,1,5633,1873,416,824,0,2520
2026,6,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",616,213,64.68,10.77,41.2,0.11,96.25,13,4,15957,4274,1447,1927,8,8301
2026,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1373,418,86.21,30.4,172.4,2.06,126.93,27,15,41244,9925,2828,13289,126,15076
2026,6,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,7,2.01,0,2.86,0,2.13,0,1,357,104,0,141,0,112
2026,6,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1139,399,121.89,18.44,77.06,1.84,179.77,25,0,28523,7811,1828,3832,54,14998
2026,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2754,787,275.16,34.24,158.81,0.84,317.96,38,3,71084,26818,3513,6582,112,34059
2026,6,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1442,456,98.23,19.78,142.26,0,195.73,67,24,42949,8581,2100,11329,0,20939
2026,6,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",90,15,4.18,0,2.43,0,8.39,0,1,642,167,0,43,0,432
2026,6,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",1,1,0.09,0,0.91,0,0,0,0,32,3,0,29,0,0
2026,6,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",425,133,38.35,8.8,18.88,0.63,66.34,5,2,10698,2790,904,961,76,5967
2026,6,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1666,591,165.25,21.16,149.34,0,255.25,18,18,52403,13766,2725,9113,0,26799
2026,6,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",60,25,5.94,1.1,2.25,0,15.71,3,0,3210,1162,66,214,0,1768
2026,6,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",228,87,37.75,2.51,14.75,0,31.99,7,0,5134,2073,226,750,0,2085
2026,6,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",100,45,18.44,2.62,1.81,0.14,21.98,6,0,4590,1522,404,107,5,2552
2026,6,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5363,1223,415.76,54.54,221.81,3.6,527.3,50,21,122611,45429,6499,10614,178,59891
2026,6,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",203,68,20.18,4.83,5.43,0,37.56,7,3,6034,1139,444,182,0,4269
2026,6,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",57,9,2.16,0,1.83,0,5.01,2,0,602,155,0,94,0,353
2026,6,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",180,58,20.45,4.76,5.54,0,27.25,3,1,5508,2109,740,181,0,2478
2026,6,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",30,12,4.16,0.52,1.56,0,5.76,1,0,1311,392,55,49,0,815
2026,6,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",350,114,46.75,7.21,16.26,0,43.77,10,1,8829,3189,861,595,0,4184
2026,6,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",612,215,59.3,12.46,37.76,1,104.48,14,2,17666,3609,1794,2390,33,9840
2026,6,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",30,10,4.54,0.19,0,0,5.26,1,0,987,420,29,0,0,538
2026,6,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",141,40,11.44,4.01,2.24,0,22.31,1,0,4671,1619,760,144,0,2148
2026,6,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",158,26,7.79,1.67,6.6,0,9.94,0,1,2141,543,103,217,0,1278
2026,6,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",184,73,23.67,6.24,4.76,0.05,38.29,5,0,5690,1979,547,301,4,2859
2026,6,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",312,110,41.73,7.09,18.86,0,42.31,10,1,9112,3298,900,836,0,4078
2026,6,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",296,100,40.41,5.35,8.32,0,45.92,10,0,7565,2340,627,368,0,4230
2026,6,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5851,1741,383.67,108.03,586.52,2.22,660.56,212,45,173605,44552,16287,45823,79,66864
2026,6,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",252,88,30.19,3.04,9.26,0,45.51,8,2,6528,1702,205,573,0,4048
2026,6,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",418,112,40.85,3.18,11.9,0,56.07,11,4,9743,2714,424,569,0,6036
2026,6,AA,American Airlines Network,PDX,"Portland, OR: Portland International",483,196,67.48,8.48,27.07,1.76,91.21,15,2,15217,4951,1049,1173,103,7941
2026,6,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4707,1039,298.55,63.32,206.68,1.52,468.93,98,7,107254,29998,7753,13572,152,55779
2026,6,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4900,1190,383.24,50.87,163.97,3.64,588.29,40,1,109786,40557,5138,7362,109,56620
2026,6,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",586,163,45.93,12.43,16.29,0,88.35,9,3,15241,3923,1646,969,0,8703
2026,6,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",130,49,15.42,2.19,8.84,0,22.55,5,0,3587,841,277,618,0,1851
2026,6,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",123,30,12.82,1.61,0.45,0,15.12,5,0,1835,564,223,51,0,997
2026,6,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",180,46,10.48,1.5,6.89,0,27.13,9,0,3731,833,131,343,0,2424
2026,6,AA,American Airlines Network,PVU,"Provo, UT: Provo Municipal",9,4,0.43,0.21,1.51,0,1.86,0,0,442,34,60,104,0,244
2026,6,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",226,45,16.27,1.4,4.75,0,22.58,3,2,3880,1277,95,217,0,2291
